#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	txId	type	geneName	geneType	sourceGene	sourceTranscript	alignmentId	alternativeSourceTranscripts	Paralogy	UnfilteredParalogy	collapsedGeneIds	collapsedGeneNames	frameshift	exonAnnotationSupport	intronAnnotationSupport	transcriptClass	transcriptModes	validStart	validStop	properOrf	extra_paralog
chr21	4235163	4235320	RNA5-8S4-1	0	+	4235320	4235320	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010670	rRNA	LOFF_G0010670	rRNA	LOFF_G0010670	rRNA_T671	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4236488	4241563	RNA28S4-1	0	+	4241563	4241563	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010671	rRNA	LOFF_G0010671	rRNA	LOFF_G0010671	rRNA_T672	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4272961	4286309	RNA45S4-1	0	+	4286309	4286309	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010672	rRNA	LOFF_G0010672	rRNA	LOFF_G0010672	rRNA_T673	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4276601	4278470	RNA18S4-1	0	+	4278470	4278470	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010673	rRNA	LOFF_G0010673	rRNA	LOFF_G0010673	rRNA_T674	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4279548	4279705	RNA5-8S4-1	0	+	4279705	4279705	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010674	rRNA	LOFF_G0010674	rRNA	LOFF_G0010674	rRNA_T675	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4280873	4285948	RNA28S4-1	0	+	4285948	4285948	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010675	rRNA	LOFF_G0010675	rRNA	LOFF_G0010675	rRNA_T676	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4317346	4330694	RNA45S4-1	0	+	4330694	4330694	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010676	rRNA	LOFF_G0010676	rRNA	LOFF_G0010676	rRNA_T677	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4320986	4322855	RNA18S4-1	0	+	4322855	4322855	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010677	rRNA	LOFF_G0010677	rRNA	LOFF_G0010677	rRNA_T678	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4323933	4324090	RNA5-8S4-1	0	+	4324090	4324090	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010678	rRNA	LOFF_G0010678	rRNA	LOFF_G0010678	rRNA_T679	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4325258	4330333	RNA28S4-1	0	+	4330333	4330333	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010679	rRNA	LOFF_G0010679	rRNA	LOFF_G0010679	rRNA_T680	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4361731	4375079	RNA45S4-1	0	+	4375079	4375079	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010680	rRNA	LOFF_G0010680	rRNA	LOFF_G0010680	rRNA_T681	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4365371	4367240	RNA18S4-1	0	+	4367240	4367240	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010681	rRNA	LOFF_G0010681	rRNA	LOFF_G0010681	rRNA_T682	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4368318	4368475	RNA5-8S4-1	0	+	4368475	4368475	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010682	rRNA	LOFF_G0010682	rRNA	LOFF_G0010682	rRNA_T683	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4369643	4374718	RNA28S4-1	0	+	4374718	4374718	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010683	rRNA	LOFF_G0010683	rRNA	LOFF_G0010683	rRNA_T684	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4406116	4419464	RNA45S4-1	0	+	4419464	4419464	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010684	rRNA	LOFF_G0010684	rRNA	LOFF_G0010684	rRNA_T685	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4409756	4411625	RNA18S4-1	0	+	4411625	4411625	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010685	rRNA	LOFF_G0010685	rRNA	LOFF_G0010685	rRNA_T686	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4412703	4412860	RNA5-8S4-1	0	+	4412860	4412860	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010686	rRNA	LOFF_G0010686	rRNA	LOFF_G0010686	rRNA_T687	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4414028	4419103	RNA28S4-1	0	+	4419103	4419103	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010687	rRNA	LOFF_G0010687	rRNA	LOFF_G0010687	rRNA_T688	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4450501	4463849	RNA45S4-1	0	+	4463849	4463849	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010688	rRNA	LOFF_G0010688	rRNA	LOFF_G0010688	rRNA_T689	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4454141	4456010	RNA18S4-1	0	+	4456010	4456010	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010689	rRNA	LOFF_G0010689	rRNA	LOFF_G0010689	rRNA_T690	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4457088	4457245	RNA5-8S4-1	0	+	4457245	4457245	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010690	rRNA	LOFF_G0010690	rRNA	LOFF_G0010690	rRNA_T691	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4458413	4463488	RNA28S4-1	0	+	4463488	4463488	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010691	rRNA	LOFF_G0010691	rRNA	LOFF_G0010691	rRNA_T692	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4494886	4508234	RNA45S4-1	0	+	4508234	4508234	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010692	rRNA	LOFF_G0010692	rRNA	LOFF_G0010692	rRNA_T693	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4498526	4500395	RNA18S4-1	0	+	4500395	4500395	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010693	rRNA	LOFF_G0010693	rRNA	LOFF_G0010693	rRNA_T694	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4501473	4501630	RNA5-8S4-1	0	+	4501630	4501630	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010694	rRNA	LOFF_G0010694	rRNA	LOFF_G0010694	rRNA_T695	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4502798	4507873	RNA28S4-1	0	+	4507873	4507873	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010695	rRNA	LOFF_G0010695	rRNA	LOFF_G0010695	rRNA_T696	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4539271	4552619	RNA45S4-1	0	+	4552619	4552619	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010696	rRNA	LOFF_G0010696	rRNA	LOFF_G0010696	rRNA_T697	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4542911	4544780	RNA18S4-1	0	+	4544780	4544780	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010697	rRNA	LOFF_G0010697	rRNA	LOFF_G0010697	rRNA_T698	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4545858	4546015	RNA5-8S4-1	0	+	4546015	4546015	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010698	rRNA	LOFF_G0010698	rRNA	LOFF_G0010698	rRNA_T699	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4547183	4552258	RNA28S4-1	0	+	4552258	4552258	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010699	rRNA	LOFF_G0010699	rRNA	LOFF_G0010699	rRNA_T700	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4583656	4597004	RNA45S4-1	0	+	4597004	4597004	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010700	rRNA	LOFF_G0010700	rRNA	LOFF_G0010700	rRNA_T701	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4587296	4589165	RNA18S4-1	0	+	4589165	4589165	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010701	rRNA	LOFF_G0010701	rRNA	LOFF_G0010701	rRNA_T702	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4590243	4590400	RNA5-8S4-1	0	+	4590400	4590400	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010702	rRNA	LOFF_G0010702	rRNA	LOFF_G0010702	rRNA_T703	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4591568	4596643	RNA28S4-1	0	+	4596643	4596643	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010703	rRNA	LOFF_G0010703	rRNA	LOFF_G0010703	rRNA_T704	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4628041	4641389	RNA45S4-1	0	+	4641389	4641389	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010704	rRNA	LOFF_G0010704	rRNA	LOFF_G0010704	rRNA_T705	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4631681	4633550	RNA18S4-1	0	+	4633550	4633550	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010705	rRNA	LOFF_G0010705	rRNA	LOFF_G0010705	rRNA_T706	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4634628	4634785	RNA5-8S4-1	0	+	4634785	4634785	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010706	rRNA	LOFF_G0010706	rRNA	LOFF_G0010706	rRNA_T707	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4635953	4641028	RNA28S4-1	0	+	4641028	4641028	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010707	rRNA	LOFF_G0010707	rRNA	LOFF_G0010707	rRNA_T708	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4672426	4685774	RNA45S4-1	0	+	4685774	4685774	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010708	rRNA	LOFF_G0010708	rRNA	LOFF_G0010708	rRNA_T709	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4676066	4677935	RNA18S4-1	0	+	4677935	4677935	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010709	rRNA	LOFF_G0010709	rRNA	LOFF_G0010709	rRNA_T710	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4679013	4679170	RNA5-8S4-1	0	+	4679170	4679170	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010710	rRNA	LOFF_G0010710	rRNA	LOFF_G0010710	rRNA_T711	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4680338	4685413	RNA28S4-1	0	+	4685413	4685413	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010711	rRNA	LOFF_G0010711	rRNA	LOFF_G0010711	rRNA_T712	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4716811	4730159	RNA45S4-1	0	+	4730159	4730159	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010712	rRNA	LOFF_G0010712	rRNA	LOFF_G0010712	rRNA_T713	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4720451	4722320	RNA18S4-1	0	+	4722320	4722320	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010713	rRNA	LOFF_G0010713	rRNA	LOFF_G0010713	rRNA_T714	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4723398	4723555	RNA5-8S4-1	0	+	4723555	4723555	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010714	rRNA	LOFF_G0010714	rRNA	LOFF_G0010714	rRNA_T715	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4724723	4729798	RNA28S4-1	0	+	4729798	4729798	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010715	rRNA	LOFF_G0010715	rRNA	LOFF_G0010715	rRNA_T716	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4761196	4774544	RNA45S4-1	0	+	4774544	4774544	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010716	rRNA	LOFF_G0010716	rRNA	LOFF_G0010716	rRNA_T717	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4764836	4766705	RNA18S4-1	0	+	4766705	4766705	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010717	rRNA	LOFF_G0010717	rRNA	LOFF_G0010717	rRNA_T718	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4767783	4767940	RNA5-8S4-1	0	+	4767940	4767940	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010718	rRNA	LOFF_G0010718	rRNA	LOFF_G0010718	rRNA_T719	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4769108	4774183	RNA28S4-1	0	+	4774183	4774183	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010719	rRNA	LOFF_G0010719	rRNA	LOFF_G0010719	rRNA_T720	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4805581	4818929	RNA45S4-1	0	+	4818929	4818929	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010720	rRNA	LOFF_G0010720	rRNA	LOFF_G0010720	rRNA_T721	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4809221	4811090	RNA18S4-1	0	+	4811090	4811090	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010721	rRNA	LOFF_G0010721	rRNA	LOFF_G0010721	rRNA_T722	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4812168	4812325	RNA5-8S4-1	0	+	4812325	4812325	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010722	rRNA	LOFF_G0010722	rRNA	LOFF_G0010722	rRNA_T723	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4813493	4818568	RNA28S4-1	0	+	4818568	4818568	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010723	rRNA	LOFF_G0010723	rRNA	LOFF_G0010723	rRNA_T724	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4849966	4863314	RNA45S4-1	0	+	4863314	4863314	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010724	rRNA	LOFF_G0010724	rRNA	LOFF_G0010724	rRNA_T725	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4853606	4855475	RNA18S4-1	0	+	4855475	4855475	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010725	rRNA	LOFF_G0010725	rRNA	LOFF_G0010725	rRNA_T726	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4856553	4856710	RNA5-8S4-1	0	+	4856710	4856710	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010726	rRNA	LOFF_G0010726	rRNA	LOFF_G0010726	rRNA_T727	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4857878	4862953	RNA28S4-1	0	+	4862953	4862953	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010727	rRNA	LOFF_G0010727	rRNA	LOFF_G0010727	rRNA_T728	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4894351	4907699	RNA45S4-1	0	+	4907699	4907699	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010728	rRNA	LOFF_G0010728	rRNA	LOFF_G0010728	rRNA_T729	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4897991	4899860	RNA18S4-1	0	+	4899860	4899860	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010729	rRNA	LOFF_G0010729	rRNA	LOFF_G0010729	rRNA_T730	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4900938	4901095	RNA5-8S4-1	0	+	4901095	4901095	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010730	rRNA	LOFF_G0010730	rRNA	LOFF_G0010730	rRNA_T731	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4902263	4907338	RNA28S4-1	0	+	4907338	4907338	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010731	rRNA	LOFF_G0010731	rRNA	LOFF_G0010731	rRNA_T732	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4938736	4952084	RNA45S4-1	0	+	4952084	4952084	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010732	rRNA	LOFF_G0010732	rRNA	LOFF_G0010732	rRNA_T733	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4942376	4944245	RNA18S4-1	0	+	4944245	4944245	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010733	rRNA	LOFF_G0010733	rRNA	LOFF_G0010733	rRNA_T734	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4945323	4945480	RNA5-8S4-1	0	+	4945480	4945480	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010734	rRNA	LOFF_G0010734	rRNA	LOFF_G0010734	rRNA_T735	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4946648	4951723	RNA28S4-1	0	+	4951723	4951723	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010735	rRNA	LOFF_G0010735	rRNA	LOFF_G0010735	rRNA_T736	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4983121	4996469	RNA45S4-1	0	+	4996469	4996469	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010736	rRNA	LOFF_G0010736	rRNA	LOFF_G0010736	rRNA_T737	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4986761	4988630	RNA18S4-1	0	+	4988630	4988630	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010737	rRNA	LOFF_G0010737	rRNA	LOFF_G0010737	rRNA_T738	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4989708	4989865	RNA5-8S4-1	0	+	4989865	4989865	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010738	rRNA	LOFF_G0010738	rRNA	LOFF_G0010738	rRNA_T739	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	4991033	4996108	RNA28S4-1	0	+	4996108	4996108	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010739	rRNA	LOFF_G0010739	rRNA	LOFF_G0010739	rRNA_T740	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5027506	5040854	RNA45S4-1	0	+	5040854	5040854	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010740	rRNA	LOFF_G0010740	rRNA	LOFF_G0010740	rRNA_T741	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5031146	5033015	RNA18S4-1	0	+	5033015	5033015	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010741	rRNA	LOFF_G0010741	rRNA	LOFF_G0010741	rRNA_T742	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5034093	5034250	RNA5-8S4-1	0	+	5034250	5034250	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010742	rRNA	LOFF_G0010742	rRNA	LOFF_G0010742	rRNA_T743	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5035418	5040493	RNA28S4-1	0	+	5040493	5040493	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010743	rRNA	LOFF_G0010743	rRNA	LOFF_G0010743	rRNA_T744	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5071891	5085239	RNA45S4-1	0	+	5085239	5085239	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010744	rRNA	LOFF_G0010744	rRNA	LOFF_G0010744	rRNA_T745	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5075531	5077400	RNA18S4-1	0	+	5077400	5077400	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010745	rRNA	LOFF_G0010745	rRNA	LOFF_G0010745	rRNA_T746	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5078478	5078635	RNA5-8S4-1	0	+	5078635	5078635	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010746	rRNA	LOFF_G0010746	rRNA	LOFF_G0010746	rRNA_T747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5079803	5084878	RNA28S4-1	0	+	5084878	5084878	85,212,76	1	5075	0	RNA28S4	none	none	-1	LOFF_T0010747	rRNA	LOFF_G0010747	rRNA	LOFF_G0010747	rRNA_T748	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5116276	5129624	RNA45S4-1	0	+	5129624	5129624	85,212,76	1	13348	0	RNA45S4	none	none	-1	LOFF_T0010748	rRNA	LOFF_G0010748	rRNA	LOFF_G0010748	rRNA_T749	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5119916	5121785	RNA18S4-1	0	+	5121785	5121785	85,212,76	1	1869	0	RNA18S4	none	none	-1	LOFF_T0010749	rRNA	LOFF_G0010749	rRNA	LOFF_G0010749	rRNA_T750	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr21	5122863	5123020	RNA5-8S4-1	0	+	5123020	5123020	85,212,76	1	157	0	RNA5-8S4	none	none	-1	LOFF_T0010750	rRNA	LOFF_G0010750	rRNA	LOFF_G0010750	rRNA_T751	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
